week_date,actual,in_sample,oos_val,is_live,pred_persistence,pred_hgb,pred_rf,pred_gbm,pred_elasticnet,pred_ridge,pred_ensemble
2015-03-16,2.347,1,0,0,2.339,2.3528231700130773,2.3596352908841416,2.3586232319144895,2.38990596431785,2.353924769488924,2.361352434222406
2015-03-23,2.348,1,0,0,2.347,2.3381716902154093,2.340530218111237,2.3417539116044344,2.3742055433441895,2.3589242728773923,2.3507327969080354
2015-03-30,2.315,1,0,0,2.348,2.3288204952387876,2.3392512703476243,2.3346106416234824,2.3828804003089337,2.3634118941424633,2.3497289995711275
2015-04-06,2.317,1,0,0,2.315,2.339385498432801,2.3348088111944993,2.326113610335252,2.369453529541411,2.3518286112434064,2.3441286427471386
2015-04-13,2.393,1,0,0,2.317,2.3800919715776034,2.3853933028215404,2.386289453077189,2.368493991281357,2.3383090757660048,2.3689741915002114
2015-04-20,2.451,1,0,0,2.393,2.442126965630277,2.424884104237187,2.4358497715585323,2.3899975941823057,2.438967260175159,2.4289418121883632
2015-04-27,2.517,1,0,0,2.451,2.5219858789113188,2.4920073864099925,2.5256155373880445,2.44521456768872,2.493351009589893,2.498078677433724
2015-05-04,2.547,1,0,0,2.517,2.5548226891142765,2.5492483978235545,2.545610775633042,2.5040870898370127,2.5410253795654314,2.540108431276156
2015-05-11,2.604,1,0,0,2.547,2.591358917010014,2.594298380406842,2.588766474619051,2.545968322149051,2.5998144650483144,2.586229237943862
2015-05-18,2.642,1,0,0,2.604,2.633469303056196,2.635850063974864,2.6244434141942623,2.581017697568169,2.648245809007414,2.6274768187817243
2015-05-25,2.656,1,0,0,2.642,2.6605065028082224,2.662827641040745,2.6767775243440712,2.623306034396685,2.6711959938071934,2.6611907243317305
2015-06-01,2.668,1,0,0,2.656,2.6707108024538155,2.6697196322056804,2.6694870981900136,2.648143694411555,2.666955826646889,2.6656430681278547
2015-06-08,2.744,1,0,0,2.668,2.713125061298359,2.7015439335359344,2.7127195076855086,2.662549938643815,2.6716412663204867,2.6918689296024807
2015-06-15,2.72,1,0,0,2.744,2.736995234116149,2.708683496259497,2.7255483692802223,2.6944928781303576,2.7603432447962053,2.7298093060566195
2015-06-22,2.713,1,0,0,2.72,2.714572923653995,2.724525892697916,2.7111058813707487,2.7165843661836426,2.7194273210167514,2.7169819513450375
2015-06-29,2.702,1,0,0,2.713,2.7111875844910664,2.7089561576352206,2.709879208637851,2.709976559371039,2.6939364197540048,2.7056938906485883
2015-07-06,2.694,1,0,0,2.702,2.689594316155124,2.7055296915965923,2.688233893782316,2.7048319617868497,2.6845835672085174,2.692800942540284
2015-07-13,2.661,1,0,0,2.694,2.6534982185928953,2.666216843474079,2.650289563567405,2.6833140048232638,2.661029187542937,2.6615901332507614
2015-07-20,2.605,1,0,0,2.661,2.6100283704718437,2.6219518171022713,2.6322031081024337,2.6686271893286637,2.6450472641688223,2.6354656649684003
2015-07-27,2.555,1,0,0,2.605,2.563425649713127,2.5779214685000764,2.581047115357843,2.635930216854896,2.5853685060950555,2.586980190621501
2015-08-03,2.505,1,0,0,2.555,2.51943207160036,2.519595856287213,2.5089133130632395,2.5847666190513623,2.542985610527664,2.5341763793104186
2015-08-10,2.608,1,0,0,2.505,2.558326101139635,2.537517920251412,2.5332883994616977,2.5264539443512732,2.4754395193838605,2.5222554486742
2015-08-17,2.534,1,0,0,2.608,2.5499056924665644,2.5113310238489195,2.561949952574493,2.548214172468372,2.5834146044797333,2.5554748887496985
2015-08-24,2.406,1,0,0,2.534,2.4366978107517463,2.4405166028396055,2.438697042235732,2.529308054166684,2.4949372339607834,2.468455554273129
2015-08-31,2.337,1,0,0,2.406,2.340568620519081,2.361594599124752,2.3401720346081136,2.4493152402912055,2.354073975042624,2.3648589675538476
2015-09-07,2.28,1,0,0,2.337,2.286899196138022,2.297830570289012,2.2967910624644636,2.4098902812155556,2.316501534197132,2.3185123449590455
2015-09-14,2.237,1,0,0,2.28,2.235137906683197,2.2611827729960696,2.237797005695987,2.3236542508270963,2.1942531891784256,2.242787712479245
2015-09-21,2.246,1,0,0,2.237,2.239988492873174,2.2334653497901393,2.2353481676395144,2.263799507302904,2.194747061432582,2.2295786035656153
2015-09-28,2.252,1,0,0,2.246,2.248139453856116,2.2254215641442348,2.241459708446782,2.2587574524610927,2.2300165448883926,2.240102804891545
2015-10-05,2.283,1,0,0,2.252,2.2538659109161925,2.2385387830300907,2.2376278396890843,2.2479404617630667,2.2168017884316225,2.237110210318545
2015-10-12,2.22,1,0,0,2.283,2.238509494482194,2.217268078507738,2.2531117458744157,2.2650951966381934,2.284815212566765,2.2552634391312463
2015-10-19,2.166,1,0,0,2.22,2.1808188391697674,2.195663167262466,2.195467000961988,2.2435809745485042,2.19923719837781,2.201269530832894
2015-10-26,2.17,1,0,0,2.166,2.1619429239279087,2.1735616005589327,2.1575266634951427,2.2006825823238665,2.1304089849608427,2.1604412046415407
2015-11-02,2.172,1,0,0,2.17,2.1720390227161235,2.1475156364407075,2.162441477210426,2.18740011058773,2.127607893076724,2.1567331672689036
2015-11-09,2.11,1,0,0,2.172,2.1130494094465693,2.130606306936609,2.1334122843760785,2.18992881201728,2.1601877371626137,2.14519334785186
2015-11-16,2.015,1,0,0,2.11,2.0506844584307746,2.0772493063204807,2.0605839116398696,2.162947522616336,2.1205668885065654,2.093863202234189
